IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,181,0.21
8.219.111.175,8880,8880,false,SIN,Asia Pacific,Singapore,317,0.21
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,184,0.21
8.219.229.190,2096,2096,true,SIN,Asia Pacific,Singapore,362,0.21
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,320,0.21
47.236.146.249,443,443,true,SIN,Asia Pacific,Singapore,315,0.21
47.236.17.193,8080,8080,false,SIN,Asia Pacific,Singapore,144,0.20
47.237.11.182,2053,2053,true,SIN,Asia Pacific,Singapore,282,0.20
47.237.95.13,2095,2095,false,SIN,Asia Pacific,Singapore,117,0.20
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,156,0.20
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,104,0.20
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,175,0.20
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,342,0.20
47.236.237.90,2086,2086,false,SIN,Asia Pacific,Singapore,310,0.20
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,151,0.19
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,629,0.19
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.19
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,157,0.19
47.236.80.110,8080,8080,false,SIN,Asia Pacific,Singapore,173,0.19
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,127,0.19
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,173,0.18
8.219.189.143,2096,2096,true,SIN,Asia Pacific,Singapore,321,0.18
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,146,0.18
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,293,0.18
47.236.170.225,2087,2087,true,SIN,Asia Pacific,Singapore,361,0.18
47.238.52.160,80,443,true,SIN,Asia Pacific,Singapore,101,0.17
